FISCAL_QUARTER,STORE_CODE,STORE_NAME,PRODUCT_FAMILY,UNITS_SOLD,RETURNS_UNITS,NET_SALES_AMOUNT,CURRENCY_CODE,NET_SALES_USD
FY2025-Q4,MER-RTL-AU-0071,Meridian Store Sydney 71,AURA,211,5,"384,530.30",AUD,"253,790.00"
FY2025-Q4,MER-RTL-AU-0071,Meridian Store Sydney 71,SLATE,121,5,"92,469.70",AUD,"61,030.00"
FY2025-Q4,MER-RTL-AU-0071,Meridian Store Sydney 71,HALO,90,5,"22,484.85",AUD,"14,840.00"
FY2025-Q4,MER-RTL-AU-0071,Meridian Store Sydney 71,CORE,105,2,"40,121.21",AUD,"26,480.00"
FY2026-Q1,MER-RTL-AU-0071,Meridian Store Sydney 71,AURA,229,7,"425,939.39",AUD,"281,120.00"
FY2026-Q1,MER-RTL-AU-0071,Meridian Store Sydney 71,SLATE,130,5,"101,393.94",AUD,"66,920.00"
FY2026-Q1,MER-RTL-AU-0071,Meridian Store Sydney 71,HALO,98,2,"24,984.85",AUD,"16,490.00"
FY2026-Q1,MER-RTL-AU-0071,Meridian Store Sydney 71,CORE,114,4,"44,454.55",AUD,"29,340.00"
FY2026-Q2,MER-RTL-AU-0071,Meridian Store Sydney 71,AURA,246,7,"466,803.03",AUD,"308,090.00"
FY2026-Q2,MER-RTL-AU-0071,Meridian Store Sydney 71,SLATE,140,5,"111,409.09",AUD,"73,530.00"
FY2026-Q2,MER-RTL-AU-0071,Meridian Store Sydney 71,HALO,105,3,"27,318.18",AUD,"18,030.00"
FY2026-Q2,MER-RTL-AU-0071,Meridian Store Sydney 71,CORE,123,3,"48,939.39",AUD,"32,300.00"
FY2025-Q3,MER-RTL-US-0072,Meridian Store San Diego 72,PULSE,274,8,"223,260.00",USD,"223,260.00"
FY2025-Q3,MER-RTL-US-0072,Meridian Store San Diego 72,SLATE,109,2,"54,980.00",USD,"54,980.00"
FY2025-Q3,MER-RTL-US-0072,Meridian Store San Diego 72,HALO,82,2,"13,520.00",USD,"13,520.00"
FY2025-Q3,MER-RTL-US-0072,Meridian Store San Diego 72,CORE,96,5,"24,210.00",USD,"24,210.00"
FY2025-Q4,MER-RTL-US-0072,Meridian Store San Diego 72,PULSE,298,9,"247,820.00",USD,"247,820.00"
FY2025-Q4,MER-RTL-US-0072,Meridian Store San Diego 72,SLATE,119,5,"61,260.00",USD,"61,260.00"
FY2025-Q4,MER-RTL-US-0072,Meridian Store San Diego 72,HALO,89,2,"14,980.00",USD,"14,980.00"
FY2025-Q4,MER-RTL-US-0072,Meridian Store San Diego 72,CORE,104,3,"26,770.00",USD,"26,770.00"
FY2026-Q1,MER-RTL-US-0072,Meridian Store San Diego 72,PULSE,323,11,"274,030.00",USD,"274,030.00"
FY2026-Q1,MER-RTL-US-0072,Meridian Store San Diego 72,SLATE,129,3,"67,750.00",USD,"67,750.00"
FY2026-Q1,MER-RTL-US-0072,Meridian Store San Diego 72,HALO,96,2,"16,480.00",USD,"16,480.00"
FY2026-Q1,MER-RTL-US-0072,Meridian Store San Diego 72,CORE,113,4,"29,670.00",USD,"29,670.00"
FY2026-Q2,MER-RTL-US-0072,Meridian Store San Diego 72,PULSE,347,8,"300,220.00",USD,"300,220.00"
FY2026-Q2,MER-RTL-US-0072,Meridian Store San Diego 72,SLATE,138,5,"73,910.00",USD,"73,910.00"
FY2026-Q2,MER-RTL-US-0072,Meridian Store San Diego 72,HALO,104,5,"18,210.00",USD,"18,210.00"
FY2026-Q2,MER-RTL-US-0072,Meridian Store San Diego 72,CORE,121,5,"32,400.00",USD,"32,400.00"
FY2025-Q3,MER-RTL-US-0073,Austin Flagship Store,PULSE,270,8,"224,530.00",USD,"224,530.00"
FY2025-Q3,MER-RTL-US-0073,Austin Flagship Store,AURA,189,7,"232,020.00",USD,"232,020.00"
FY2025-Q3,MER-RTL-US-0073,Austin Flagship Store,HALO,81,3,"13,630.00",USD,"13,630.00"
FY2025-Q3,MER-RTL-US-0073,Austin Flagship Store,CORE,94,4,"24,200.00",USD,"24,200.00"
FY2025-Q4,MER-RTL-US-0073,Austin Flagship Store,PULSE,294,7,"249,430.00",USD,"249,430.00"
FY2025-Q4,MER-RTL-US-0073,Austin Flagship Store,AURA,206,8,"257,990.00",USD,"257,990.00"
FY2025-Q4,MER-RTL-US-0073,Austin Flagship Store,HALO,88,2,"15,110.00",USD,"15,110.00"
FY2025-Q4,MER-RTL-US-0073,Austin Flagship Store,CORE,103,3,"27,050.00",USD,"27,050.00"
FY2026-Q1,MER-RTL-US-0073,Austin Flagship Store,PULSE,318,9,"275,130.00",USD,"275,130.00"
FY2026-Q1,MER-RTL-US-0073,Austin Flagship Store,AURA,223,8,"284,820.00",USD,"284,820.00"
FY2026-Q1,MER-RTL-US-0073,Austin Flagship Store,HALO,95,5,"16,630.00",USD,"16,630.00"
FY2026-Q1,MER-RTL-US-0073,Austin Flagship Store,CORE,111,3,"29,730.00",USD,"29,730.00"
FY2026-Q2,MER-RTL-US-0073,Austin Flagship Store,PULSE,342,9,"272,920.00",USD,"272,920.00"
FY2026-Q2,MER-RTL-US-0073,Austin Flagship Store,AURA,240,9,"282,720.00",USD,"282,720.00"
FY2026-Q2,MER-RTL-US-0073,Austin Flagship Store,HALO,102,5,"16,470.00",USD,"16,470.00"
FY2026-Q2,MER-RTL-US-0073,Austin Flagship Store,CORE,120,5,"29,640.00",USD,"29,640.00"
FY2025-Q3,MER-RTL-US-0074,Meridian Store Denver 74,PULSE,267,8,"226,520.00",USD,"226,520.00"
FY2025-Q3,MER-RTL-US-0074,Meridian Store Denver 74,AURA,187,6,"234,200.00",USD,"234,200.00"
FY2025-Q3,MER-RTL-US-0074,Meridian Store Denver 74,SLATE,106,3,"55,670.00",USD,"55,670.00"
FY2025-Q3,MER-RTL-US-0074,Meridian Store Denver 74,CORE,93,3,"24,420.00",USD,"24,420.00"
FY2025-Q4,MER-RTL-US-0074,Meridian Store Denver 74,PULSE,291,7,"251,770.00",USD,"251,770.00"
FY2025-Q4,MER-RTL-US-0074,Meridian Store Denver 74,AURA,203,7,"259,270.00",USD,"259,270.00"
FY2025-Q4,MER-RTL-US-0074,Meridian Store Denver 74,SLATE,116,4,"62,130.00",USD,"62,130.00"
FY2025-Q4,MER-RTL-US-0074,Meridian Store Denver 74,CORE,101,4,"27,050.00",USD,"27,050.00"
FY2026-Q1,MER-RTL-US-0074,Meridian Store Denver 74,PULSE,314,10,"250,570.00",USD,"250,570.00"
FY2026-Q1,MER-RTL-US-0074,Meridian Store Denver 74,AURA,220,6,"259,160.00",USD,"259,160.00"
FY2026-Q1,MER-RTL-US-0074,Meridian Store Denver 74,SLATE,125,4,"61,750.00",USD,"61,750.00"
FY2026-Q1,MER-RTL-US-0074,Meridian Store Denver 74,CORE,110,5,"27,170.00",USD,"27,170.00"
FY2026-Q2,MER-RTL-US-0074,Meridian Store Denver 74,PULSE,338,10,"275,400.00",USD,"275,400.00"
FY2026-Q2,MER-RTL-US-0074,Meridian Store Denver 74,AURA,237,7,"285,060.00",USD,"285,060.00"
FY2026-Q2,MER-RTL-US-0074,Meridian Store Denver 74,SLATE,135,3,"68,090.00",USD,"68,090.00"
FY2026-Q2,MER-RTL-US-0074,Meridian Store Denver 74,CORE,118,5,"29,760.00",USD,"29,760.00"
FY2025-Q3,MER-RTL-US-0075,Meridian Store Seattle 75,PULSE,263,9,"227,550.00",USD,"227,550.00"
FY2025-Q3,MER-RTL-US-0075,Meridian Store Seattle 75,AURA,184,5,"235,000.00",USD,"235,000.00"
FY2025-Q3,MER-RTL-US-0075,Meridian Store Seattle 75,SLATE,105,4,"56,240.00",USD,"56,240.00"
FY2025-Q3,MER-RTL-US-0075,Meridian Store Seattle 75,HALO,79,1,"13,830.00",USD,"13,830.00"
FY2025-Q4,MER-RTL-US-0075,Meridian Store Seattle 75,PULSE,287,10,"229,030.00",USD,"229,030.00"
FY2025-Q4,MER-RTL-US-0075,Meridian Store Seattle 75,AURA,201,8,"236,780.00",USD,"236,780.00"
FY2025-Q4,MER-RTL-US-0075,Meridian Store Seattle 75,SLATE,114,2,"56,320.00",USD,"56,320.00"
FY2025-Q4,MER-RTL-US-0075,Meridian Store Seattle 75,HALO,86,3,"13,890.00",USD,"13,890.00"
FY2026-Q1,MER-RTL-US-0075,Meridian Store Seattle 75,PULSE,310,8,"252,590.00",USD,"252,590.00"
FY2026-Q1,MER-RTL-US-0075,Meridian Store Seattle 75,AURA,217,6,"261,010.00",USD,"261,010.00"
FY2026-Q1,MER-RTL-US-0075,Meridian Store Seattle 75,SLATE,124,4,"62,550.00",USD,"62,550.00"
FY2026-Q1,MER-RTL-US-0075,Meridian Store Seattle 75,HALO,93,2,"15,340.00",USD,"15,340.00"
FY2026-Q2,MER-RTL-US-0075,Meridian Store Seattle 75,PULSE,334,8,"277,750.00",USD,"277,750.00"
FY2026-Q2,MER-RTL-US-0075,Meridian Store Seattle 75,AURA,234,5,"287,260.00",USD,"287,260.00"
FY2026-Q2,MER-RTL-US-0075,Meridian Store Seattle 75,SLATE,133,6,"68,470.00",USD,"68,470.00"
FY2026-Q2,MER-RTL-US-0075,Meridian Store Seattle 75,HALO,100,2,"16,830.00",USD,"16,830.00"
FY2025-Q3,MER-RTL-CA-0076,Meridian Store Vancouver 76,AURA,182,5,"289,729.73",CAD,"214,400.00"
FY2025-Q3,MER-RTL-CA-0076,Meridian Store Vancouver 76,SLATE,104,2,"69,432.43",CAD,"51,380.00"
FY2025-Q3,MER-RTL-CA-0076,Meridian Store Vancouver 76,HALO,78,1,"17,027.03",CAD,"12,600.00"
FY2025-Q3,MER-RTL-CA-0076,Meridian Store Vancouver 76,CORE,91,2,"30,378.38",CAD,"22,480.00"
FY2025-Q4,MER-RTL-CA-0076,Meridian Store Vancouver 76,AURA,198,4,"321,824.32",CAD,"238,150.00"
FY2025-Q4,MER-RTL-CA-0076,Meridian Store Vancouver 76,SLATE,113,4,"77,027.03",CAD,"57,000.00"
FY2025-Q4,MER-RTL-CA-0076,Meridian Store Vancouver 76,HALO,85,3,"18,945.95",CAD,"14,020.00"
FY2025-Q4,MER-RTL-CA-0076,Meridian Store Vancouver 76,CORE,99,5,"33,743.24",CAD,"24,970.00"
FY2026-Q1,MER-RTL-CA-0076,Meridian Store Vancouver 76,AURA,214,8,"355,013.51",CAD,"262,710.00"
FY2026-Q1,MER-RTL-CA-0076,Meridian Store Vancouver 76,SLATE,122,5,"84,878.38",CAD,"62,810.00"
FY2026-Q1,MER-RTL-CA-0076,Meridian Store Vancouver 76,HALO,92,5,"20,918.92",CAD,"15,480.00"
FY2026-Q1,MER-RTL-CA-0076,Meridian Store Vancouver 76,CORE,107,2,"37,216.22",CAD,"27,540.00"
FY2026-Q2,MER-RTL-CA-0076,Meridian Store Vancouver 76,AURA,231,7,"390,945.95",CAD,"289,300.00"
FY2026-Q2,MER-RTL-CA-0076,Meridian Store Vancouver 76,SLATE,132,6,"93,689.19",CAD,"69,330.00"
FY2026-Q2,MER-RTL-CA-0076,Meridian Store Vancouver 76,HALO,99,5,"22,972.97",CAD,"17,000.00"
FY2026-Q2,MER-RTL-CA-0076,Meridian Store Vancouver 76,CORE,115,5,"40,810.81",CAD,"30,200.00"
FY2025-Q3,MER-RTL-GB-0077,Meridian Store London 77,PULSE,257,6,"164.881,89",GBP,"209,400.00"
FY2025-Q3,MER-RTL-GB-0077,Meridian Store London 77,SLATE,102,4,"40.511,81",GBP,"51,450.00"
FY2025-Q3,MER-RTL-GB-0077,Meridian Store London 77,HALO,77,2,"10.000,00",GBP,"12,700.00"
FY2025-Q3,MER-RTL-GB-0077,Meridian Store London 77,CORE,90,5,"17.874,02",GBP,"22,700.00"
FY2025-Q4,MER-RTL-GB-0077,Meridian Store London 77,PULSE,280,8,"183.346,46",GBP,"232,850.00"
FY2025-Q4,MER-RTL-GB-0077,Meridian Store London 77,SLATE,112,5,"45.401,57",GBP,"57,660.00"
FY2025-Q4,MER-RTL-GB-0077,Meridian Store London 77,HALO,84,3,"11.133,86",GBP,"14,140.00"
FY2025-Q4,MER-RTL-GB-0077,Meridian Store London 77,CORE,98,3,"19.866,14",GBP,"25,230.00"
FY2026-Q1,MER-RTL-GB-0077,Meridian Store London 77,PULSE,303,10,"202.417,32",GBP,"257,070.00"
FY2026-Q1,MER-RTL-GB-0077,Meridian Store London 77,SLATE,121,4,"50.039,37",GBP,"63,550.00"
FY2026-Q1,MER-RTL-GB-0077,Meridian Store London 77,HALO,90,3,"12.165,35",GBP,"15,450.00"
FY2026-Q1,MER-RTL-GB-0077,Meridian Store London 77,CORE,106,3,"21.921,26",GBP,"27,840.00"
FY2026-Q2,MER-RTL-GB-0077,Meridian Store London 77,PULSE,326,9,"222.094,49",GBP,"282,060.00"
FY2026-Q2,MER-RTL-GB-0077,Meridian Store London 77,SLATE,130,4,"54.826,77",GBP,"69,630.00"
FY2026-Q2,MER-RTL-GB-0077,Meridian Store London 77,HALO,97,3,"13.370,08",GBP,"16,980.00"
FY2026-Q2,MER-RTL-GB-0077,Meridian Store London 77,CORE,114,4,"24.039,37",GBP,"30,530.00"
FY2025-Q3,MER-RTL-DE-0078,Meridian Store Munich 78,PULSE,254,8,"193.788,99",EUR,"211,230.00"
FY2025-Q3,MER-RTL-DE-0078,Meridian Store Munich 78,AURA,178,4,"200.467,89",EUR,"218,510.00"
FY2025-Q3,MER-RTL-DE-0078,Meridian Store Munich 78,HALO,76,4,"11.733,94",EUR,"12,790.00"
FY2025-Q3,MER-RTL-DE-0078,Meridian Store Munich 78,CORE,89,5,"21.018,35",EUR,"22,910.00"
FY2025-Q4,MER-RTL-DE-0078,Meridian Store Munich 78,PULSE,276,8,"214.825,69",EUR,"234,160.00"
FY2025-Q4,MER-RTL-DE-0078,Meridian Store Munich 78,AURA,193,5,"221.752,29",EUR,"241,710.00"
FY2025-Q4,MER-RTL-DE-0078,Meridian Store Munich 78,HALO,83,5,"13.073,39",EUR,"14,250.00"
FY2025-Q4,MER-RTL-DE-0078,Meridian Store Munich 78,CORE,96,2,"23.128,44",EUR,"25,210.00"
FY2026-Q1,MER-RTL-DE-0078,Meridian Store Munich 78,PULSE,299,10,"237.330,28",EUR,"258,690.00"
FY2026-Q1,MER-RTL-DE-0078,Meridian Store Munich 78,AURA,209,6,"244.889,91",EUR,"266,930.00"
FY2026-Q1,MER-RTL-DE-0078,Meridian Store Munich 78,HALO,89,3,"14.293,58",EUR,"15,580.00"
FY2026-Q1,MER-RTL-DE-0078,Meridian Store Munich 78,CORE,104,4,"25.550,46",EUR,"27,850.00"
FY2026-Q2,MER-RTL-DE-0078,Meridian Store Munich 78,PULSE,322,11,"235.743,12",EUR,"256,960.00"
FY2026-Q2,MER-RTL-DE-0078,Meridian Store Munich 78,AURA,225,8,"243.165,14",EUR,"265,050.00"
FY2026-Q2,MER-RTL-DE-0078,Meridian Store Munich 78,HALO,96,4,"14.220,18",EUR,"15,500.00"
FY2026-Q2,MER-RTL-DE-0078,Meridian Store Munich 78,CORE,112,3,"25.376,15",EUR,"27,660.00"
FY2025-Q3,MER-RTL-FR-0079,Paris Center Store,PULSE,251,7,"195.366,97",EUR,"212,950.00"
FY2025-Q3,MER-RTL-FR-0079,Paris Center Store,AURA,175,7,"201.073,39",EUR,"219,170.00"
FY2025-Q3,MER-RTL-FR-0079,Paris Center Store,SLATE,100,2,"48.183,49",EUR,"52,520.00"
FY2025-Q3,MER-RTL-FR-0079,Paris Center Store,CORE,87,5,"20.963,30",EUR,"22,850.00"
FY2025-Q4,MER-RTL-FR-0079,Paris Center Store,PULSE,273,7,"216.697,25",EUR,"236,200.00"
FY2025-Q4,MER-RTL-FR-0079,Paris Center Store,AURA,191,5,"223.807,34",EUR,"243,950.00"
FY2025-Q4,MER-RTL-FR-0079,Paris Center Store,SLATE,109,2,"53.559,63",EUR,"58,380.00"
FY2025-Q4,MER-RTL-FR-0079,Paris Center Store,CORE,95,5,"23.339,45",EUR,"25,440.00"
FY2026-Q1,MER-RTL-FR-0079,Paris Center Store,PULSE,296,10,"216.706,42",EUR,"236,210.00"
FY2026-Q1,MER-RTL-FR-0079,Paris Center Store,AURA,207,8,"223.715,60",EUR,"243,850.00"
FY2026-Q1,MER-RTL-FR-0079,Paris Center Store,SLATE,118,4,"53.477,06",EUR,"58,290.00"
FY2026-Q1,MER-RTL-FR-0079,Paris Center Store,CORE,103,3,"23.339,45",EUR,"25,440.00"
FY2026-Q2,MER-RTL-FR-0079,Paris Center Store,PULSE,318,7,"237.715,60",EUR,"259,110.00"
FY2026-Q2,MER-RTL-FR-0079,Paris Center Store,AURA,222,5,"244.972,48",EUR,"267,020.00"
FY2026-Q2,MER-RTL-FR-0079,Paris Center Store,SLATE,127,5,"58.770,64",EUR,"64,060.00"
FY2026-Q2,MER-RTL-FR-0079,Paris Center Store,CORE,111,2,"25.678,90",EUR,"27,990.00"
FY2025-Q3,MER-RTL-NL-0080,Meridian Store Tilburg 80,PULSE,248,9,"196.853,21",EUR,"214,570.00"
FY2025-Q3,MER-RTL-NL-0080,Meridian Store Tilburg 80,AURA,173,7,"202.715,60",EUR,"220,960.00"
FY2025-Q3,MER-RTL-NL-0080,Meridian Store Tilburg 80,SLATE,99,3,"48.642,20",EUR,"53,020.00"
FY2025-Q3,MER-RTL-NL-0080,Meridian Store Tilburg 80,HALO,74,3,"11.889,91",EUR,"12,960.00"
FY2025-Q4,MER-RTL-NL-0080,Meridian Store Tilburg 80,PULSE,270,7,"197.669,72",EUR,"215,460.00"
FY2025-Q4,MER-RTL-NL-0080,Meridian Store Tilburg 80,AURA,189,7,"204.256,88",EUR,"222,640.00"
FY2025-Q4,MER-RTL-NL-0080,Meridian Store Tilburg 80,SLATE,108,5,"48.944,95",EUR,"53,350.00"
FY2025-Q4,MER-RTL-NL-0080,Meridian Store Tilburg 80,HALO,81,4,"12.000,00",EUR,"13,080.00"
FY2026-Q1,MER-RTL-NL-0080,Meridian Store Tilburg 80,PULSE,292,10,"218.275,23",EUR,"237,920.00"
FY2026-Q1,MER-RTL-NL-0080,Meridian Store Tilburg 80,AURA,204,6,"225.110,09",EUR,"245,370.00"
FY2026-Q1,MER-RTL-NL-0080,Meridian Store Tilburg 80,SLATE,117,4,"54.137,61",EUR,"59,010.00"
FY2026-Q1,MER-RTL-NL-0080,Meridian Store Tilburg 80,HALO,87,4,"13.165,14",EUR,"14,350.00"
FY2026-Q2,MER-RTL-NL-0080,Meridian Store Tilburg 80,PULSE,314,7,"239.559,63",EUR,"261,120.00"
FY2026-Q2,MER-RTL-NL-0080,Meridian Store Tilburg 80,AURA,220,6,"247.770,64",EUR,"270,070.00"
FY2026-Q2,MER-RTL-NL-0080,Meridian Store Tilburg 80,SLATE,125,6,"59.036,70",EUR,"64,350.00"
FY2026-Q2,MER-RTL-NL-0080,Meridian Store Tilburg 80,HALO,94,2,"14.513,76",EUR,"15,820.00"
FY2025-Q3,MER-RTL-CN-0081,Meridian Store Shanghai 81,AURA,171,5,"1,438,857.14",CNY,"201,440.00"
FY2025-Q3,MER-RTL-CN-0081,Meridian Store Shanghai 81,SLATE,98,3,"345,785.71",CNY,"48,410.00"
FY2025-Q3,MER-RTL-CN-0081,Meridian Store Shanghai 81,HALO,73,1,"84,214.29",CNY,"11,790.00"
FY2025-Q3,MER-RTL-CN-0081,Meridian Store Shanghai 81,CORE,85,2,"150,000.00",CNY,"21,000.00"
FY2025-Q4,MER-RTL-CN-0081,Meridian Store Shanghai 81,AURA,187,4,"1,606,571.43",CNY,"224,920.00"
FY2025-Q4,MER-RTL-CN-0081,Meridian Store Shanghai 81,SLATE,106,3,"381,928.57",CNY,"53,470.00"
FY2025-Q4,MER-RTL-CN-0081,Meridian Store Shanghai 81,HALO,80,2,"94,214.29",CNY,"13,190.00"
FY2025-Q4,MER-RTL-CN-0081,Meridian Store Shanghai 81,CORE,93,3,"167,500.00",CNY,"23,450.00"
FY2026-Q1,MER-RTL-CN-0081,Meridian Store Shanghai 81,AURA,202,6,"1,771,285.71",CNY,"247,980.00"
FY2026-Q1,MER-RTL-CN-0081,Meridian Store Shanghai 81,SLATE,115,2,"422,857.14",CNY,"59,200.00"
FY2026-Q1,MER-RTL-CN-0081,Meridian Store Shanghai 81,HALO,86,2,"103,357.14",CNY,"14,470.00"
FY2026-Q1,MER-RTL-CN-0081,Meridian Store Shanghai 81,CORE,101,4,"185,714.29",CNY,"26,000.00"
FY2026-Q2,MER-RTL-CN-0081,Meridian Store Shanghai 81,AURA,217,8,"1,941,214.29",CNY,"271,770.00"
FY2026-Q2,MER-RTL-CN-0081,Meridian Store Shanghai 81,SLATE,124,4,"465,142.86",CNY,"65,120.00"
FY2026-Q2,MER-RTL-CN-0081,Meridian Store Shanghai 81,HALO,93,4,"114,071.43",CNY,"15,970.00"
FY2026-Q2,MER-RTL-CN-0081,Meridian Store Shanghai 81,CORE,108,4,"202,571.43",CNY,"28,360.00"
FY2025-Q3,MER-RTL-JP-0082,Meridian Store Osaka 82,PULSE,242,8,"30,335,384.62",JPY,"197,180.00"
FY2025-Q3,MER-RTL-JP-0082,Meridian Store Osaka 82,SLATE,97,2,"7,527,692.31",JPY,"48,930.00"
FY2025-Q3,MER-RTL-JP-0082,Meridian Store Osaka 82,HALO,72,1,"1,826,153.85",JPY,"11,870.00"
FY2025-Q3,MER-RTL-JP-0082,Meridian Store Osaka 82,CORE,84,4,"3,258,461.54",JPY,"21,180.00"
FY2025-Q4,MER-RTL-JP-0082,Meridian Store Osaka 82,PULSE,264,8,"33,775,384.62",JPY,"219,540.00"
FY2025-Q4,MER-RTL-JP-0082,Meridian Store Osaka 82,SLATE,105,4,"8,315,384.62",JPY,"54,050.00"
FY2025-Q4,MER-RTL-JP-0082,Meridian Store Osaka 82,HALO,79,1,"2,046,153.85",JPY,"13,300.00"
FY2025-Q4,MER-RTL-JP-0082,Meridian Store Osaka 82,CORE,92,3,"3,643,076.92",JPY,"23,680.00"
FY2026-Q1,MER-RTL-JP-0082,Meridian Store Osaka 82,PULSE,285,10,"37,198,461.54",JPY,"241,790.00"
FY2026-Q1,MER-RTL-JP-0082,Meridian Store Osaka 82,SLATE,114,3,"9,210,769.23",JPY,"59,870.00"
FY2026-Q1,MER-RTL-JP-0082,Meridian Store Osaka 82,HALO,85,5,"2,244,615.38",JPY,"14,590.00"
FY2026-Q1,MER-RTL-JP-0082,Meridian Store Osaka 82,CORE,100,5,"4,040,000.00",JPY,"26,260.00"
FY2026-Q2,MER-RTL-JP-0082,Meridian Store Osaka 82,PULSE,307,8,"40,864,615.38",JPY,"265,620.00"
FY2026-Q2,MER-RTL-JP-0082,Meridian Store Osaka 82,SLATE,122,3,"10,052,307.69",JPY,"65,340.00"
FY2026-Q2,MER-RTL-JP-0082,Meridian Store Osaka 82,HALO,92,3,"2,478,461.54",JPY,"16,110.00"
FY2026-Q2,MER-RTL-JP-0082,Meridian Store Osaka 82,CORE,107,2,"4,407,692.31",JPY,"28,650.00"
FY2025-Q3,MER-RTL-AU-0083,Meridian Store Sydney 83,PULSE,239,5,"301,136.36",AUD,"198,750.00"
FY2025-Q3,MER-RTL-AU-0083,Meridian Store Sydney 83,AURA,167,5,"310,621.21",AUD,"205,010.00"
FY2025-Q3,MER-RTL-AU-0083,Meridian Store Sydney 83,HALO,71,3,"18,106.06",AUD,"11,950.00"
FY2025-Q3,MER-RTL-AU-0083,Meridian Store Sydney 83,CORE,83,5,"32,363.64",AUD,"21,360.00"
FY2025-Q4,MER-RTL-AU-0083,Meridian Store Sydney 83,PULSE,261,7,"335,500.00",AUD,"221,430.00"
FY2025-Q4,MER-RTL-AU-0083,Meridian Store Sydney 83,AURA,182,4,"345,363.64",AUD,"227,940.00"
FY2025-Q4,MER-RTL-AU-0083,Meridian Store Sydney 83,HALO,78,2,"20,287.88",AUD,"13,390.00"
FY2025-Q4,MER-RTL-AU-0083,Meridian Store Sydney 83,CORE,91,2,"36,212.12",AUD,"23,900.00"
FY2026-Q1,MER-RTL-AU-0083,Meridian Store Sydney 83,PULSE,282,8,"369,681.82",AUD,"243,990.00"
FY2026-Q1,MER-RTL-AU-0083,Meridian Store Sydney 83,AURA,197,5,"381,227.27",AUD,"251,610.00"
FY2026-Q1,MER-RTL-AU-0083,Meridian Store Sydney 83,HALO,84,4,"22,287.88",AUD,"14,710.00"
FY2026-Q1,MER-RTL-AU-0083,Meridian Store Sydney 83,CORE,98,2,"39,757.58",AUD,"26,240.00"
FY2026-Q2,MER-RTL-AU-0083,Meridian Store Sydney 83,PULSE,303,8,"366,348.48",AUD,"241,790.00"
FY2026-Q2,MER-RTL-AU-0083,Meridian Store Sydney 83,AURA,212,7,"378,393.94",AUD,"249,740.00"
FY2026-Q2,MER-RTL-AU-0083,Meridian Store Sydney 83,HALO,91,4,"22,272.73",AUD,"14,700.00"
FY2026-Q2,MER-RTL-AU-0083,Meridian Store Sydney 83,CORE,106,2,"39,666.67",AUD,"26,180.00"
FY2025-Q3,MER-RTL-US-0084,Meridian Store Chicago 84,PULSE,237,8,"201,070.00",USD,"201,070.00"
FY2025-Q3,MER-RTL-US-0084,Meridian Store Chicago 84,AURA,165,5,"206,650.00",USD,"206,650.00"
FY2025-Q3,MER-RTL-US-0084,Meridian Store Chicago 84,SLATE,94,2,"49,370.00",USD,"49,370.00"
FY2025-Q3,MER-RTL-US-0084,Meridian Store Chicago 84,CORE,82,5,"21,530.00",USD,"21,530.00"
FY2025-Q4,MER-RTL-US-0084,Meridian Store Chicago 84,PULSE,258,7,"223,220.00",USD,"223,220.00"
FY2025-Q4,MER-RTL-US-0084,Meridian Store Chicago 84,AURA,180,7,"229,900.00",USD,"229,900.00"
FY2025-Q4,MER-RTL-US-0084,Meridian Store Chicago 84,SLATE,103,2,"55,170.00",USD,"55,170.00"
FY2025-Q4,MER-RTL-US-0084,Meridian Store Chicago 84,CORE,90,4,"24,100.00",USD,"24,100.00"
FY2026-Q1,MER-RTL-US-0084,Meridian Store Chicago 84,PULSE,279,7,"222,640.00",USD,"222,640.00"
FY2026-Q1,MER-RTL-US-0084,Meridian Store Chicago 84,AURA,195,6,"229,710.00",USD,"229,710.00"
FY2026-Q1,MER-RTL-US-0084,Meridian Store Chicago 84,SLATE,111,5,"54,830.00",USD,"54,830.00"
FY2026-Q1,MER-RTL-US-0084,Meridian Store Chicago 84,CORE,97,4,"23,960.00",USD,"23,960.00"
FY2026-Q2,MER-RTL-US-0084,Meridian Store Chicago 84,PULSE,300,10,"244,440.00",USD,"244,440.00"
FY2026-Q2,MER-RTL-US-0084,Meridian Store Chicago 84,AURA,210,5,"252,590.00",USD,"252,590.00"
FY2026-Q2,MER-RTL-US-0084,Meridian Store Chicago 84,SLATE,120,6,"60,530.00",USD,"60,530.00"
FY2026-Q2,MER-RTL-US-0084,Meridian Store Chicago 84,CORE,105,2,"26,480.00",USD,"26,480.00"
FY2025-Q3,MER-RTL-US-0085,Boston Flagship Store,PULSE,234,6,"202,460.00",USD,"202,460.00"
FY2025-Q3,MER-RTL-US-0085,Boston Flagship Store,AURA,164,7,"209,460.00",USD,"209,460.00"
FY2025-Q3,MER-RTL-US-0085,Boston Flagship Store,SLATE,93,3,"49,810.00",USD,"49,810.00"
FY2025-Q3,MER-RTL-US-0085,Boston Flagship Store,HALO,70,1,"12,260.00",USD,"12,260.00"
FY2025-Q4,MER-RTL-US-0085,Boston Flagship Store,PULSE,255,8,"203,490.00",USD,"203,490.00"
FY2025-Q4,MER-RTL-US-0085,Boston Flagship Store,AURA,178,6,"209,680.00",USD,"209,680.00"
FY2025-Q4,MER-RTL-US-0085,Boston Flagship Store,SLATE,102,3,"50,390.00",USD,"50,390.00"
