TICKET_ID,CREATED_TS,CHANNEL,CUSTOMER_COUNTRY,PRODUCT_DESCRIPTION_RAW,SERIAL_NUMBER,PURCHASE_STORE,ISSUE_CATEGORY,SUBJECT,DESCRIPTION,STATUS,RESOLUTION_CODE,RESOLVED_DATE,CSAT_SCORE
TCK-300503,2025-08-15T16:41:00-05:00,EMAIL,NL,aura 14 pro 256gb blue,ARA1483257X,,CONNECTIVITY,Connectivity issue with Aura 14 Pro 256GB Blue,Customer reports losing 5G signal on a my meridian laptop. The unit seems to be the cause.,CLOSED,REPLACED,2025-08-25,5
TCK-300504,2025-08-18T17:48:00Z,STORE,FR,slate 10 128gb black,,Meridian Store Paris 55,AUDIO,Audio issue with Slate 10 128GB Black,"Hello, my slate 10 128gb black has been crackling at high volume since last week. Very disappointed.",CLOSED,REPAIRED,2025-08-20,
TCK-300505,2025-08-21T18:55:00+08:00,PHONE,DE,Meridian Slate 11 128GB Silver,SLT1199095Z,,SOFTWARE,Software issue with Slate 11 128GB Silver,Gift for my daughter — the slate 11 128gb silver arrived rebooting in a loop. Box was intact.,NEW,REFUND,2025-08-24,1
TCK-300506,2025-08-21T18:55:00+08:00,CHAT,GB,Slate11Pro128GBBlue 128,SLT1107014A,,SHIPPING_DAMAGE,Shipping Damage issue with Slate 11 Pro 128GB Blue,Gift for my daughter — the Meridian Slate 11 Pro 128GB Blue arrived missing accessories. Box was intact.,IN_PROGRESS,,N/A,4
TCK-300507,2025-08-27T09:09:00+01:00,CHAT,CA,,HLOB214933B,,OTHER,Other issue with Halo Buds 2 Black,After charging overnight the HaloBuds2Black started behaving oddly. The unit feels warm.,RESOLVED,REPAIRED,2025-09-01,2
TCK-300508,2025-08-30T10:16:00+09:00,CHAT,CN,halo mini silver,HLOMN22852C,,SHIPPING_DAMAGE,Shipping Damage issue with Halo Mini Silver,Gift for my daughter — the my meridian speaker arrived delivered with a cracked corner. Box was intact.,RESOLVED,REPAIRED,2025-09-05,5
TCK-300509,2025-09-02T11:23:00-05:00,CHAT,NL,halo go blue,HLOGO30771D,,BATTERY,Battery issue with Halo Go Blue,My halo go blue stopped shutting down at 30% after the last update. I bought it at the store and it is only 4 months old.,CLOSED,REPLACED,2025-09-09,3
TCK-300510,2025-09-05T12:30:00Z,STORE,FR,Meridian Halo Buds 3 Green,HLOB338690E,,BATTERY,Battery issue with Halo Buds 3 Green,I went back to the store but they redirected me here. The halo buds 3 green is draining within two hours.,IN_PROGRESS,REPLACED,2025-09-13,
TCK-300511,2025-09-08T13:37:00+08:00,EMAIL,DE,CoreWatch3ProBlack,CRW3P46609F,Meridian Store Munich 42,SHIPPING_DAMAGE,Shipping Damage issue with Core Watch 3 Pro Black,The Meridian Core Watch 3 Pro Black I purchased keeps delivered with a cracked corner. Please advise on warranty options.,CLOSED,,,4
TCK-300512,2025-09-11T14:44:00-07:00,STORE,GB,my meridian watch,CRBN254528G,,BATTERY,Battery issue with Core Band 2 Silver,After charging overnight the CoreBand2Silver started not holding a charge. The battery feels warm.,CLOSED,REPLACED,2025-09-21,2
TCK-300513,2025-09-14T15:51:00+01:00,STORE,CA,core kids blue,CRKID62447H,,CONNECTIVITY,Connectivity issue with Core Kids Blue,Gift for my daughter — the my meridian watch arrived dropping wifi. Box was intact.,IN_PROGRESS,REFUND,2025-09-16,5
TCK-300514,2025-09-17T16:58:00+09:00,EMAIL,US,pulse 7 pro 128gb silver,PLS7P70366K,,BATTERY,Battery issue with Pulse 7 Pro 128GB Silver,pullse 7 pro 128gb silver not holding a charge during normal use. Requesting a replacement unit.,NEW,REPAIRED,2025-09-20,3
TCK-300515,2025-09-20T17:05:00-05:00,CHAT,US,Meridian Pulse 8 Pro 128GB Blue,PLS8P78285M,,DISPLAY,Display issue with Pulse 8 Pro 128GB Blue,Gift for my daughter — the pulse 8 pro 128gb blue arrived showing green lines. Box was intact.,CLOSED,REFUND,2025-09-24,1
TCK-300516,2025-09-23T18:12:00Z,EMAIL,FR,Pulse9256GBBlack 256,,,CONNECTIVITY,Connectivity issue with Pulse 9 256GB Black,The Meridian Pulse 9 256GB Black I purchased keeps dropping wifi. Please advise on warranty options.,RESOLVED,,NULL,
TCK-300517,2025-09-26T08:19:00+08:00,STORE,DE,my meridian phone,PLS9U94123P,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 9 Ultra 256GB Silver,I went back to the store but they redirected me here. The device is missing accessories.,NEW,REPLACED,2025-10-02,2
TCK-300518,2025-09-29T09:26:00-07:00,STORE,GB,pullse x fold 256gb blue,PLSXF02042Q,Meridian Store London 29,SOFTWARE,Software issue with Pulse X Fold 256GB Blue,The device I purchased keeps rebooting in a loop. Please advise on warranty options.,NEW,REPLACED,2025-10-06,5
TCK-300519,2025-10-02T10:33:00+01:00,PHONE,CA,aura 13 128gb black,ARA1309961R,,CONNECTIVITY,Connectivity issue with Aura 13 128GB Black,Our IT team sees the device failing to pair on multiple units we deployed.,CLOSED,REPLACED,2025-10-10,3
TCK-300520,2025-10-05T11:40:00+09:00,PHONE,US,,ARA1517880S,,SOFTWARE,Software issue with Aura 15 128GB Silver,Device freezing on the lock screen. Serial sticker is worn but it is a aura 15 128gb silver.,IN_PROGRESS,REFUND,2025-10-14,1
TCK-300521,2025-10-08T12:47:00-05:00,STORE,US,Aura16128GBBlue 128,ARA1625799T,,AUDIO,Audio issue with Aura 16 128GB Blue,After charging overnight the Meridian Aura 16 128GB Blue started producing static. The speaker feels warm.,RESOLVED,,N/A,4
TCK-300522,2025-10-11T13:54:00Z,CHAT,US,my meridian laptop,ARAST33718U,,SHIPPING_DAMAGE,Shipping Damage issue with Aura Studio 256GB Black,Gift for my daughter — the AuraStudio256GBBlack 256 arrived delivered with a cracked corner. Box was intact.,CLOSED,REPAIRED,2025-10-13,
TCK-300523,2025-10-14T14:01:00+08:00,CHAT,US,aura 13 pro 256gb silver,ARA1341637V,,AUDIO,Audio issue with Aura 13 Pro 256GB Silver,Gift for my daughter — the my meridian laptop arrived losing the left channel. Box was intact.,CLOSED,REFUND,2025-10-17,5
TCK-300524,2025-10-17T15:08:00-07:00,EMAIL,GB,slate 8 256gb blue,SLT8049556W,,CONNECTIVITY,Connectivity issue with Slate 8 256GB Blue,Gift for my daughter — the slate 8 256gb blue arrived dropping wifi. Box was intact.,RESOLVED,REFUND,2025-10-21,3
TCK-300525,2025-10-20T16:15:00+01:00,EMAIL,CA,Meridian Slate 10 Pro 128GB Black,SLT1057475X,Meridian Store Vancouver 16,BATTERY,Battery issue with Slate 10 Pro 128GB Black,I went back to Meridian Store Vancouver 16 but they redirected me here. The slate 10 pro 128gb black is shutting down at 30%.,CLOSED,NO_FAULT_FOUND,2025-10-25,1
TCK-300526,2025-10-23T17:22:00+09:00,PHONE,US,SlateMini128GBSilver 128,SLTMN65394Y,,SOFTWARE,Software issue with Slate Mini 128GB Silver,I went back to the store but they redirected me here. The Meridian Slate Mini 128GB Silver is stuck on the update screen.,RESOLVED,,,4
TCK-300527,2025-10-26T18:29:00-05:00,EMAIL,US,my meridian tablet,SLTKD73313Z,,SHIPPING_DAMAGE,Shipping Damage issue with Slate Kids 128GB Blue,Device dented on arrival. Serial sticker is worn but it is a SlateKids128GBBlue 128.,CLOSED,NO_FAULT_FOUND,2025-11-02,NULL
TCK-300528,2025-10-29T08:36:00Z,EMAIL,US,halo buds 2 pro blue,,,SOFTWARE,Software issue with Halo Buds 2 Pro Blue,The my meridian speaker I purchased keeps stuck on the update screen. Please advise on warranty options.,CLOSED,REPAIRED,2025-11-06,
TCK-300529,2025-10-29T08:36:00Z,PHONE,US,halo soundbar green,HLOSB89151B,,BATTERY,Battery issue with Halo Soundbar Green,After charging overnight the halo soundbar green started shutting down at 30%. The unit feels warm.,CLOSED,REPAIRED,2025-11-07,3
TCK-300530,2025-11-04T10:50:00-07:00,CHAT,AU,Meridian Halo Home Black,HLOH197070C,,OTHER,Other issue with Halo Home Black,halo home black getting warm in standby during normal use. Requesting a replacement unit.,RESOLVED,REFUND,2025-11-14,1
TCK-300531,2025-11-07T11:57:00+01:00,STORE,JP,CoreWatch2Silver,CRW2004989D,,SOFTWARE,Software issue with Core Watch 2 Silver,"Hello, my Meridian Core Watch 2 Silver has been stuck on the update screen since last week. Very disappointed.",RESOLVED,,NULL,4
TCK-300532,2025-11-10T12:04:00+09:00,PHONE,US,my meridian watch,CRW4012908E,Meridian Store Seattle 03,SHIPPING_DAMAGE,Shipping Damage issue with Core Watch 4 Blue,The CoreWatch4Blue I purchased keeps missing accessories. Please advise on warranty options.,RESOLVED,NO_FAULT_FOUND,2025-11-13,2
TCK-300533,2025-11-13T13:11:00-05:00,CHAT,US,,CRRNG20827F,,DISPLAY,Display issue with Core Ring Green,The my meridian watch I purchased keeps flickering at low brightness. Please advise on warranty options.,RESOLVED,REPAIRED,2025-11-17,5
TCK-300534,2025-11-16T14:18:00Z,PHONE,US,pulse 7 128gb black,PLS7028746G,,AUDIO,Audio issue with Pulse 7 128GB Black,Device crackling at high volume. Serial sticker is worn but it is a pullse 7 128gb black.,IN_PROGRESS,REFUND,2025-11-21,
TCK-300535,2025-11-19T15:25:00+08:00,EMAIL,US,Meridian Pulse 8 128GB Silver,PLS8036665H,,BATTERY,Battery issue with Pulse 8 128GB Silver,Device not holding a charge. Serial sticker is worn but it is a pulse 8 128gb silver.,IN_PROGRESS,REFUND,2025-11-25,1
TCK-300536,2025-11-22T16:32:00-07:00,EMAIL,AU,Pulse8Lite128GBBlue 128,PLS8L44584K,,CONNECTIVITY,Connectivity issue with Pulse 8 Lite 128GB Blue,Meridian Pulse 8 Lite 128GB Blue dropping wifi during normal use. Requesting a replacement unit.,CLOSED,,N/A,4
TCK-300537,2025-11-25T17:39:00+01:00,CHAT,JP,my meridian phone,PLS9P52503M,,OTHER,Other issue with Pulse 9 Pro 256GB Black,device getting warm in standby during normal use. Requesting a replacement unit.,IN_PROGRESS,NO_FAULT_FOUND,2025-12-03,2
TCK-300538,2025-11-28T18:46:00+09:00,EMAIL,CN,pullse 9 lite 256gb silver,PLS9L60422N,,OTHER,Other issue with Pulse 9 Lite 256GB Silver,I went back to the store but they redirected me here. The device is rattling when shaken.,RESOLVED,REPAIRED,2025-12-07,5
TCK-300539,2025-12-01T08:53:00-05:00,PHONE,NL,pulse 6 256gb blue,PLS6068341P,Meridian Store Tilburg 80,OTHER,Other issue with Pulse 6 256GB Blue,Customer reports behaving oddly on a device. The unit seems to be the cause.,IN_PROGRESS,REPAIRED,2025-12-11,3
TCK-300540,2025-12-04T09:00:00Z,PHONE,US,Meridian Aura 14 128GB Black,,,SHIPPING_DAMAGE,Shipping Damage issue with Aura 14 128GB Black,Device dented on arrival. Serial sticker is worn but it is a aura 14 128gb black.,RESOLVED,REPLACED,2025-12-06,
TCK-300541,2025-12-07T10:07:00+08:00,EMAIL,US,Aura15Pro128GBSilver 128,ARA1584179R,,SOFTWARE,Software issue with Aura 15 Pro 128GB Silver,The Meridian Aura 15 Pro 128GB Silver I purchased keeps rebooting in a loop. Please advise on warranty options.,IN_PROGRESS,,,4
TCK-300542,2025-12-10T11:14:00-07:00,EMAIL,AU,my meridian laptop,ARA1692098S,,OTHER,Other issue with Aura 16 Pro 128GB Blue,Customer reports behaving oddly on a Aura16Pro128GBBlue 128. The unit seems to be the cause.,CLOSED,REFUND,2025-12-14,2
TCK-300543,2025-12-13T12:21:00+01:00,PHONE,JP,aura go 256gb black,ARAGO00017T,,BATTERY,Battery issue with Aura Go 256GB Black,The my meridian laptop I purchased keeps shutting down at 30%. Please advise on warranty options.,NEW,NO_FAULT_FOUND,2025-12-18,5
TCK-300544,2025-12-16T13:28:00+09:00,CHAT,CN,aura 14 pro 256gb silver,ARA1407936U,,BATTERY,Battery issue with Aura 14 Pro 256GB Silver,I went back to the store but they redirected me here. The aura 14 pro 256gb silver is not holding a charge.,CLOSED,REFUND,2025-12-22,NULL
TCK-300545,2025-12-19T14:35:00-05:00,CHAT,NL,Meridian Slate 9 256GB Blue,SLT9015855V,,DISPLAY,Display issue with Slate 9 256GB Blue,slate 9 256gb blue showing green lines during normal use. Requesting a replacement unit.,IN_PROGRESS,REPAIRED,2025-12-26,1
TCK-300546,2025-12-22T15:42:00Z,EMAIL,FR,,SLT1123774W,Meridian Store Paris 67,OTHER,Other issue with Slate 11 128GB Black,I went back to Meridian Store Paris 67 but they redirected me here. The Meridian Slate 11 128GB Black is rattling when shaken.,IN_PROGRESS,,NULL,
TCK-300547,2025-12-25T16:49:00+08:00,PHONE,DE,my meridian tablet,SLT1131693X,,BATTERY,Battery issue with Slate 11 Pro 128GB Silver,Gift for my daughter — the Slate11Pro128GBSilver 128 arrived draining within two hours. Box was intact.,NEW,REPLACED,2026-01-03,2
TCK-300548,2025-12-28T17:56:00-07:00,STORE,GB,halo buds blue,HLOB139612Y,,BATTERY,Battery issue with Halo Buds Blue,After charging overnight the my meridian speaker started draining within two hours. The unit feels warm.,IN_PROGRESS,REPLACED,2026-01-07,5
TCK-300549,2025-12-31T18:03:00+01:00,PHONE,JP,halo mini black,HLOMN47531Z,,AUDIO,Audio issue with Halo Mini Black,Gift for my daughter — the halo mini black arrived producing static. Box was intact.,RESOLVED,NO_FAULT_FOUND,2026-01-02,3
TCK-300550,2026-01-03T08:10:00+09:00,STORE,CN,Meridian Halo Go Silver,HLOGO55450A,,DISPLAY,Display issue with Halo Go Silver,I went back to the store but they redirected me here. The halo go silver is showing green lines.,CLOSED,NO_FAULT_FOUND,2026-01-06,1
TCK-300551,2026-01-06T09:17:00-05:00,STORE,NL,HaloBuds3Blue,HLOB363369B,,OTHER,Other issue with Halo Buds 3 Blue,After charging overnight the Meridian Halo Buds 3 Blue started behaving oddly. The unit feels warm.,CLOSED,,N/A,4
TCK-300552,2026-01-06T09:17:00-05:00,EMAIL,FR,my meridian watch,,,SOFTWARE,Software issue with Core Watch 3 Green,Our IT team sees the CoreWatch3Green stuck on the update screen on multiple units we deployed.,CLOSED,NO_FAULT_FOUND,2026-01-11,
TCK-300553,2026-01-12T11:31:00+08:00,EMAIL,DE,core band 2 black,CRBN279207D,Meridian Store Munich 54,SOFTWARE,Software issue with Core Band 2 Black,I went back to Meridian Store Munich 54 but they redirected me here. The my meridian watch is freezing on the lock screen.,CLOSED,REPLACED,2026-01-18,5
TCK-300554,2026-01-15T12:38:00-07:00,EMAIL,GB,core kids silver,CRKID87126E,,OTHER,Other issue with Core Kids Silver,Our IT team sees the core kids silver behaving oddly on multiple units we deployed.,NEW,NO_FAULT_FOUND,2026-01-22,3
TCK-300555,2026-01-18T13:45:00+01:00,CHAT,CA,Meridian Pulse 7 Pro 128GB Black,PLS7P95045F,,DISPLAY,Display issue with Pulse 7 Pro 128GB Black,Our IT team sees the pulse 7 pro 128gb black flickering at low brightness on multiple units we deployed.,NEW,REFUND,2026-01-26,1
TCK-300556,2026-01-21T14:52:00+09:00,PHONE,US,Pulse8Pro128GBSilver 128,PLS8P02964G,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 8 Pro 128GB Silver,After charging overnight the Meridian Pulse 8 Pro 128GB Silver started dented on arrival. The unit feels warm.,RESOLVED,,,4
TCK-300557,2026-01-24T15:59:00-05:00,PHONE,NL,my meridian phone,PLS9010883H,,OTHER,Other issue with Pulse 9 128GB Blue,device rattling when shaken during normal use. Requesting a replacement unit.,RESOLVED,REFUND,2026-02-03,2
TCK-300558,2026-01-27T16:06:00Z,STORE,FR,pullse 9 ultra 256gb black,PLS9U18802K,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 9 Ultra 256GB Black,device missing accessories during normal use. Requesting a replacement unit.,RESOLVED,NO_FAULT_FOUND,2026-01-29,
TCK-300559,2026-01-30T17:13:00+08:00,CHAT,DE,,PLSXF26721M,,BATTERY,Battery issue with Pulse X Fold 256GB Silver,The device I purchased keeps not holding a charge. Please advise on warranty options.,RESOLVED,NO_FAULT_FOUND,2026-02-02,3
TCK-300560,2026-02-02T18:20:00-07:00,PHONE,GB,Meridian Pulse 6 Pro 256GB Blue,PLS6P34640N,Meridian Store London 41,DISPLAY,Display issue with Pulse 6 Pro 256GB Blue,Our IT team sees the pulse 6 pro 256gb blue going black randomly on multiple units we deployed.,NEW,REPAIRED,2026-02-06,1
TCK-300561,2026-02-05T08:27:00+01:00,PHONE,CA,Aura15128GBBlack 128,ARA1542559P,,SOFTWARE,Software issue with Aura 15 128GB Black,Our IT team sees the Meridian Aura 15 128GB Black freezing on the lock screen on multiple units we deployed.,RESOLVED,,NULL,NULL
TCK-300562,2026-02-08T09:34:00+09:00,CHAT,US,my meridian laptop,ARA1650478Q,,SOFTWARE,Software issue with Aura 16 128GB Silver,Device freezing on the lock screen. Serial sticker is worn but it is a Aura16128GBSilver 128.,RESOLVED,REPLACED,2026-02-14,2
TCK-300563,2026-02-11T10:41:00-05:00,STORE,US,aura studio 128gb blue,ARAST58397R,,BATTERY,Battery issue with Aura Studio 128GB Blue,my meridian laptop not holding a charge during normal use. Requesting a replacement unit.,RESOLVED,REPAIRED,2026-02-18,5
TCK-300564,2026-02-14T11:48:00Z,EMAIL,US,aura 13 pro 256gb black,,,SOFTWARE,Software issue with Aura 13 Pro 256GB Black,Gift for my daughter — the aura 13 pro 256gb black arrived freezing on the lock screen. Box was intact.,RESOLVED,REPLACED,2026-02-22,
TCK-300565,2026-02-17T12:55:00+08:00,PHONE,DE,Meridian Slate 8 256GB Silver,SLT8074235T,,SOFTWARE,Software issue with Slate 8 256GB Silver,Gift for my daughter — the slate 8 256gb silver arrived stuck on the update screen. Box was intact.,NEW,REPAIRED,2026-02-26,1
TCK-300566,2026-02-20T13:02:00-07:00,CHAT,GB,Slate10256GBBlue 256,SLT1082154U,,BATTERY,Battery issue with Slate 10 256GB Blue,The Meridian Slate 10 256GB Blue I purchased keeps shutting down at 30%. Please advise on warranty options.,NEW,,N/A,4
TCK-300567,2026-02-23T14:09:00+01:00,STORE,CA,my meridian tablet,SLTMN90073V,Meridian Store Vancouver 28,AUDIO,Audio issue with Slate Mini 128GB Black,SlateMini128GBBlack 128 producing static during normal use. Requesting a replacement unit.,IN_PROGRESS,REPAIRED,2026-02-25,2
TCK-300568,2026-02-26T15:16:00+09:00,EMAIL,US,slate kids 128gb silver,SLTKD97992W,,DISPLAY,Display issue with Slate Kids 128GB Silver,Customer reports showing green lines on a my meridian tablet. The unit seems to be the cause.,IN_PROGRESS,REPAIRED,2026-03-01,5
TCK-300569,2026-03-01T16:23:00-05:00,STORE,US,halo buds 2 pro silver,HLOB205911X,,BATTERY,Battery issue with Halo Buds 2 Pro Silver,Device not holding a charge. Serial sticker is worn but it is a halo buds 2 pro silver.,NEW,REPAIRED,2026-03-05,3
TCK-300570,2026-03-04T17:30:00Z,EMAIL,US,Meridian Halo Soundbar Blue,HLOSB13830Y,,AUDIO,Audio issue with Halo Soundbar Blue,I went back to the store but they redirected me here. The halo soundbar blue is losing the left channel.,NEW,REFUND,2026-03-09,
TCK-300571,2026-03-07T18:37:00+08:00,CHAT,US,HaloArcGreen,HLOA121749Z,,AUDIO,Audio issue with Halo Arc Green,Our IT team sees the Meridian Halo Arc Green losing the left channel on multiple units we deployed.,NEW,,,4
TCK-300572,2026-03-10T08:44:00-07:00,EMAIL,AU,,CRW2029668A,,OTHER,Other issue with Core Watch 2 Black,Device behaving oddly. Serial sticker is worn but it is a CoreWatch2Black.,IN_PROGRESS,REPAIRED,2026-03-17,2
TCK-300573,2026-03-13T09:51:00+01:00,CHAT,CA,core watch 4 silver,CRW4037587B,,OTHER,Other issue with Core Watch 4 Silver,The my meridian watch I purchased keeps behaving oddly. Please advise on warranty options.,RESOLVED,REFUND,2026-03-21,5
TCK-300574,2026-03-16T10:58:00+09:00,PHONE,US,core ring blue,CRRNG45506C,Meridian Store Portland 15,AUDIO,Audio issue with Core Ring Blue,My core ring blue stopped crackling at high volume after the last update. I bought it at Meridian Store Portland 15 and it is only 23 months old.,NEW,REFUND,2026-03-25,3
TCK-300575,2026-03-16T10:58:00+09:00,CHAT,US,Meridian Core Sense Green,CRSNS53425D,,CONNECTIVITY,Connectivity issue with Core Sense Green,The core sense green I purchased keeps losing 5G signal. Please advise on warranty options.,CLOSED,REPLACED,2026-03-26,1
TCK-300576,2026-03-22T12:12:00Z,STORE,US,Pulse8128GBBlack 128,,,SOFTWARE,Software issue with Pulse 8 128GB Black,Our IT team sees the Meridian Pulse 8 128GB Black stuck on the update screen on multiple units we deployed.,IN_PROGRESS,,NULL,
TCK-300577,2026-03-25T13:19:00+08:00,EMAIL,US,my meridian phone,PLS8L69263F,,SHIPPING_DAMAGE,Shipping Damage issue with Pulse 8 Lite 128GB Silver,I went back to the store but they redirected me here. The device is missing accessories.,RESOLVED,REPLACED,2026-03-28,2
