PO_NUMBER,PO_LINE_ITEM,DOC_TYPE,PO_DATE,VENDOR_ID,SUPPLIER_NAME,MATERIAL_NUMBER,SHORT_TEXT,ORDER_QTY,ORDER_UOM,NET_PRICE,PRICE_UNIT,CURRENCY,NET_VALUE_USD,INCOTERMS,INCOTERMS_LOCATION,PLANT_CODE,DELIVERY_DATE,PURCH_GROUP,PO_STATUS
4500087825,00030,NB,2024-08-12,0000122542,Wuxi Crane Tooling Corporation,CMP-PCB-0308,main logic board assembly 209,12304,EA,"928,915.00",100,JPY,"737,378.72",EXW,TWKHH,MER-DC-JP-01,2024-09-11,P100,OPEN
4500087825,00040,NB,2024-08-12,0000122542,Wuxi Crane Tooling Corporation,CMP-PCB-0509,main logic board assembly 402,2521,EA,"85,823.50",10,JPY,"139,587.77",EXW,TWKHH,MER-DC-GB-01,2024-09-11,P100,CANCELLED
4500087833,00010,ZNB,2024-08-17,0000108568,Kyoto Hana Optics Joint Stock Company,CMP-ENC-0254,machined housing 155,16056,EA,72.80,10,USD,"116,887.68",CIF,TWTPE,MER-DC-CN-02,2024-09-17,P106,CANCELLED
4500087833,00020,ZNB,2024-08-17,0000108568,Kyoto Hana Optics Joint Stock Company,CMP-ENC-0455,machined housing 347,3794,EA,"2,670.00",1000,USD,"10,129.98",CIF,TWTPE,MER-DC-JP-01,2024-09-17,P106,CANCELLED
4500087833,00030,ZNB,2024-08-17,0000108568,Kyoto Hana Optics Joint Stock Company,CMP-ENC-0254,machined housing 155,15253,EA,"7,280.00",1000,USD,"111,041.84",CIF,TWTPE,MER-DC-GB-01,2024-09-17,P106,OPEN
4500087835,00010,NB,2024-08-22,0000105143,"Volta Energy Co., Ltd.",MRO-GEN-0707,maintenance supply item 07,13991,EA,256.35,1,USD,"USD 3,586,592.85",CIF,CNYTN,MER-DC-JP-01,2024-09-23,P108,CANCELLED
4500087835,00020,NB,2024-08-22,0000105143,"Volta Energy Co., Ltd.",CMP-BAT-0118,Li-ion battery pack 4500mAh - expedite,4468,EA,940.00,100,USD,"41,999.20",CIF,CNYTN,MER-DC-GB-01,2024-09-23,P108,OPEN
4500087839,00010,NB,2024-08-27,0000114870,Tainan Polymer Corporation,CMP-PCB-0196,main logic board assembly 097,18474,PC,"9,654.95",1,JPY,"1,150,745.46",CIF,VNSGN,MER-DC-GB-01,2024-09-29,P107,CANCELLED
4500087839,00020,NB,2024-08-27,0000114870,Tainan Polymer Corporation,CMP-PCB-0396,main logic board assembly 297,10558,EA,"56,699.00",10,JPY,"386,211.64",CIF,VNSGN,MER-DC-MX-01,2024-09-29,P107,CLOSED
4500087839,00030,NB,2024-08-27,0000114870,Tainan Polymer Corporation,CMP-PCB-0196,main logic board assembly 097,11698,EA,"9,654,950.00",1000,JPY,"728,668.42",CIF,VNSGN,MER-DC-SG-01,2024-09-29,P107,OPEN
4500087847,00010,NB,2024-09-01,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0376,structural adhesive 277,9961,EA,"1,078.40",10,TWD,"USD 33,568.57",DDP,TWKHH,MER-DC-MX-01,2024-10-05,P101,CANCELLED
4500087847,00020,NB,2024-09-01,0000106650,Da Nang Polymer Industrial Corp.,CMP-ADH-0376,structural adhesive 277,36,KPC,107.84,1,TWD,"121,320.00",DDP,TWKHH,MER-DC-SG-01,2024-10-05,P101,CANCELLED
4500087852,00010,NB,2024-09-06,0000132406,Hefei Summit Tooling Corporation,CMP-ADH-0312,structural adhesive 213,4841,EA,"3,859.50",10,JPY,"USD 12,054.09",FCA,CNYTN,MER-DC-SG-01,2024-10-11,P101,CLOSED
4500087852,00020,NB,2024-09-06,0000132406,Hefei Summit Tooling Corporation,CMP-ADH-0513,structural adhesive 414,12982,EA,"22,630.00",100,JPY,"USD 18,953.72",FCA,CNYTN,MER-3PL-US-01,2024-10-11,P101,CANCELLED
4500087858,00010,NB,2024-09-11,0000110349,Gwangju Metalworks Industrial Corp.,MRO-GEN-0729,maintenance supply item 29,7482,EA,"104,057.60",10,TWD,"2,432,996.76",CIF,VNSGN,MER-3PL-US-01,2024-10-17,P102,CLOSED
4500087858,00020,NB,2024-09-11,0000110349,Gwangju Metalworks Industrial Corp.,CMP-FST-0255,torx screw 156,11154,PC,19.20,10,TWD,USD 669.24,CIF,VNSGN,MER-3PL-PL-02,2024-10-17,P102,CLOSED
4500087858,00030,NB,2024-09-11,0000110349,Gwangju Metalworks Industrial Corp.,CMP-FST-0456,torx screw 357,19841,EA,8.32,1,TWD,"USD 5,158.66",CIF,VNSGN,MER-3PL-MY-03,2024-10-17,P102,CLOSED
4500087863,00010,NB,2024-09-16,0000105554,Dongguan Rixin Microsystems Industrial Corp.,CMP-ADH-0160,structural adhesive 061,8046,EA,"1,433.60",10,TWD,"36,046.08",DAP,VNSGN,MER-3PL-PL-02,2024-10-23,P103,OPEN
4500087863,00020,NB,2024-09-16,0000105554,Dongguan Rixin Microsystems Industrial Corp.,CMP-ADH-0360,structural adhesive 261 - expedite,1499,EA,"1,232.00",10,TWD,"5,771.15",DAP,VNSGN,MER-3PL-MY-03,2024-10-23,P103,OPEN
4500087868,00010,ZNB,2024-09-21,0000119117,Quang Nam Acoustics Industrial Corp.,CMP-FST-0383,torx screw 284,13611,EA,"8,960.00",1000,TWD,"3,811.08",CIF,CNYTN,MER-3PL-MY-03,2024-10-29,P103,CLOSED
4500087868,00020,ZNB,2024-09-21,0000119117,Quang Nam Acoustics Industrial Corp,CMP-FST-0183,torx screw 084,8749,EA,7.68,1,TWD,"2,099.76",CIF,CNYTN,MER-DC-US-01,2024-10-29,P103,CANCELLED
4500087868,00030,ZNB,2024-09-21,0000119117,QUANG NAM ACOUSTICS INDUSTRIAL CORP.,CMP-FST-0383,torx screw 284 - expedite,5926,PC,896.00,100,TWD,"1,659.28",CIF,CNYTN,MER-DC-US-02,2024-10-29,P103,CLOSED
4500087876,00010,NB,2024-09-26,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0192,structural adhesive 093,1251,EA,135.68,1,TWD,"USD 5,304.24",DAP,CNYTN,MER-DC-US-01,2024-11-04,P101,CLOSED
4500087876,00020,NB,2024-09-26,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0392,structural adhesive 293,18121,EA,"4,192.00",100,TWD,"23,738.51",DAP,CNYTN,MER-DC-US-02,2024-11-04,P101,OPEN
4500087876,00030,NB,2024-09-26,0000107746,Kaohsiung Tooling Industrial Corp.,CMP-ADH-0192,structural adhesive 093,4,KPC,"1,356.80",10,TWD,"16,960.00",DAP,CNYTN,MER-DC-US-03,2024-11-04,P101,CLOSED
4500087884,00010,NB,2024-10-01,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0375,torx screw 276,15942,EA,"4,480.00",1000,TWD,"2,231.88",CIF,TWTPE,MER-DC-US-02,2024-11-10,P108,OPEN
4500087884,00020,NB,2024-10-01,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068,4067,PC,320.00,100,TWD,406.70,CIF,TWTPE,MER-DC-US-03,2024-11-10,P108,OPEN
4500087884,00030,NB,2024-10-01,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0375,torx screw 276,9619,EA,"4,480.00",1000,TWD,"1,346.66",CIF,TWTPE,MER-DC-US-04,2024-11-10,P108,CLOSED
4500087884,00040,NB,2024-10-01,0000104869,Suzhou Brightway Electronics Industrial Corp.,CMP-FST-0175,torx screw 068,921,PC,3.20,1,TWD,USD 92.10,CIF,TWTPE,MER-DC-US-05,2024-11-10,P108,CANCELLED
4500087886,00010,NB,2024-10-06,0000112815,"Kunshan Components Co., Ltd.",CMP-CBL-0241,flex ribbon cable 142,1917,PC,7.80,10,USD,"1,495.26",EXW,KRPUS,MER-DC-US-03,2024-11-16,P103,CLOSED
4500087894,00010,NB,2024-10-11,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0469,main logic board assembly 370,7241,EA,"9,002.40",1,JPY,"USD 420,557.28",EXW,CNXMN,MER-DC-US-04,2024-11-22,P108,CANCELLED
4500087894,00020,NB,2024-10-11,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0268,main logic board assembly 169,4636,PC,"92,488.50",10,JPY,"276,630.12",EXW,CNXMN,MER-DC-US-05,2024-11-22,P108,CANCELLED
4500087894,00030,NB,2024-10-11,0000106102,Ningbo Anchor Tooling Corporation,CMP-PCB-0469,main logic board assembly 370,2261,EA,"9,002,400.00",1000,JPY,"USD 131,318.88",EXW,CNXMN,MER-DC-US-06,2024-11-22,P108,CLOSED
4500087901,00010,NB,2024-10-16,0000125008,Nara Optics Joint Stock Company,CMP-ENC-0294,machined housing 195,16817,PC,"8,240.00",1000,USD,"USD 138,572.08",CIF,VNSGN,MER-DC-US-05,2024-11-28,P102,CLOSED
4500087901,00020,NB,2024-10-16,0000125008,Nara Optics Joint Stock Company,CMP-ENC-0294,machined housing 195,16817,PC,"8,240.00",1000,USD,"138,572.08",CIF,VNSGN,MER-DC-US-06,2024-11-28,P102,CLOSED
4500087901,00030,NB,2024-10-16,0000125008,Nara Optics Joint Stock Company,MRO-GEN-0712,maintenance supply item 12 - expedite,7057,EA,53.98,1,USD,"USD 380,936.86",CIF,VNSGN,MER-DC-NL-01,2024-11-28,P102,CLOSED
4500087901,00040,NB,2024-10-16,0000125008,Nara Optics Joint Stock Company,CMP-ENC-0294,machined housing 195,1949,EA,"8,240.00",1000,USD,"USD 16,059.76",CIF,VNSGN,MER-DC-DE-01,2024-11-28,P102,CLOSED
4500087906,00010,NB,2024-10-21,0000109253,Keelung Acoustics Industrial Corp.,CMP-FST-0439,torx screw 340,11,KPC,28.80,10,TWD,990.00,CIF,VNSGN,MER-DC-US-06,2024-12-04,P104,CANCELLED
4500087908,00010,ZNB,2024-10-26,0000105280,Taoyuan Optics Joint Stock Company,CMP-ENC-0206,machined housing 107,16966,EA,2.04,1,USD,"34,610.64",DAP,CNYTN,MER-DC-NL-01,2024-12-10,P103,OPEN
4500087913,00010,NB,2024-10-31,0000116377,"Kyoto Hana Electronics Industry Co., Ltd.",CMP-DSP-0443,OLED display module 344,13,KPC,"480,456.00",1000,CNY,"USD 867,490.00",CIF,JPNGO,MER-DC-DE-01,2024-12-16,P103,CLOSED
4500087913,00020,NB,2024-10-31,0000116377,"Kyoto Hana Electronics Industry Co., Ltd.",CMP-DSP-0243,OLED display module 144 - expedite,3329,EA,"60,897.60",100,CNY,"281,566.82",CIF,JPNGO,MER-DC-CN-01,2024-12-16,P103,CLOSED
4500087913,00030,NB,2024-10-31,0000116377,"Kyoto Hana Electronics Industry Co., Ltd.",CMP-DSP-0443,OLED display module 344,12546,PC,"48,045.60",100,CNY,"837,194.58",CIF,JPNGO,MER-DC-CN-02,2024-12-16,P103,CLOSED
4500087913,00040,NB,2024-10-31,0000116377,"Kyoto Hana Electronics Industry Co., Ltd.",CMP-DSP-0243,OLED display module 144 - expedite,6792,EA,608.98,1,CNY,"USD 574,467.36",CIF,JPNGO,MER-DC-JP-01,2024-12-16,P103,CLOSED
4500087919,00010,NB,2024-11-05,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0207,torx screw 108,3116,EA,4.48,1,TWD,436.24,EXW,KRPUS,MER-DC-CN-01,2024-12-22,P107,CLOSED
4500087919,00020,NB,2024-11-05,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0407,torx screw 308,29,KPC,9.28,1,TWD,"USD 8,410.00",EXW,KRPUS,MER-DC-CN-02,2024-12-22,P107,CANCELLED
4500087919,00030,NB,2024-11-05,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0207,torx screw 108 - expedite,52,KPC,448.00,100,TWD,"7,280.00",EXW,KRPUS,MER-DC-JP-01,2024-12-22,P107,CANCELLED
4500087919,00040,NB,2024-11-05,0000107061,Tainan Metalworks Industrial Corp.,CMP-FST-0407,torx screw 308,2466,EA,2.90,10,USD,USD 715.14,EXW,KRPUS,MER-DC-GB-01,2024-12-22,P107,CANCELLED
4500087927,00010,NB,2024-11-10,0000104732,"Hailong Precision Industry Co., Ltd.",MRO-GEN-0700,maintenance supply item 00,1186,EA,"93,441.60",100,CNY,"USD 153,919.08",DDP,CNXMN,MER-DC-CN-02,2024-12-28,P108,OPEN
4500087927,00020,NB,2024-11-10,0000104732,"Hailong Precision Industry Co., Ltd.",MRO-GEN-0700,maintenance supply item 00,17106,EA,"9,344.16",10,CNY,"2,220,016.68",DDP,CNXMN,MER-DC-JP-01,2024-12-28,P108,CLOSED
4500087927,00030,NB,2024-11-10,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-BAT-0298,Li-ion battery pack 199,10778,PC,"90,216.00",1000,CNY,"135,048.34",DDP,CNXMN,MER-DC-GB-01,2024-12-28,P108,CLOSED
4500087932,00010,NB,2024-11-15,111171,Jeonju Components Inc.,CMP-CAM-0117,camera module 018,13853,EA,40.22,1,USD,"557,167.66",DDP,CNSHA,MER-DC-JP-01,2025-01-03,P101,CLOSED
4500087932,00020,NB,2024-11-15,111171,Jeonju Components Inc.,CMP-CAM-0317,camera module 218,4377,EA,131.40,10,USD,"57,513.78",DDP,CNSHA,MER-DC-GB-01,2025-01-03,P101,CLOSED
4500087939,00010,NB,2024-11-20,0000105691,Hsinchu Circuit Inc.,CMP-CAM-0437,camera module 338,1406,EA,38.99,1,USD,"54,819.94",FCA,VNSGN,MER-DC-GB-01,2025-01-09,P107,OPEN
4500087939,00020,NB,2024-11-20,0000105691,Hsinchu Circuit Inc.,CMP-CAM-0237,camera module 138,19871,EA,130.50,10,USD,"259,316.55",FCA,VNSGN,MER-DC-MX-01,2025-01-09,P107,CANCELLED
4500087939,00030,NB,2024-11-20,0000105691,Hsinchu Circuit Inc.,CMP-CAM-0437,camera module 338 - expedite,2692,PC,38.99,1,USD,"USD 104,961.08",FCA,VNSGN,MER-DC-SG-01,2025-01-09,P107,CLOSED
4500087946,00010,NB,2024-11-25,0000121172,"Dongguan Rixin Precision Industry Co., Ltd.",CMP-BAT-0138,Li-ion battery pack 039,15246,EA,658.08,10,CNY,"139,348.44",FCA,TWTPE,MER-DC-MX-01,2025-01-15,P103,CANCELLED
4500087946,00020,NB,2024-11-25,0000121172,"Dongguan Rixin Precision Industry Co., Ltd.",CMP-BAT-0338,Li-ion battery pack 239,15079,EA,60.55,1,CNY,"126,814.39",FCA,TWTPE,MER-DC-SG-01,2025-01-15,P103,OPEN
4500087946,00030,NB,2024-11-25,0000121172,"Dongguan Rixin Precision Industry Co., Ltd.",CMP-BAT-0138,Li-ion battery pack 039,7913,PC,65.81,1,CNY,"72,324.82",FCA,TWTPE,MER-3PL-US-01,2025-01-15,P103,OPEN
4500087946,00040,NB,2024-11-25,0000121172,"Dongguan Rixin Precision Industry Co., Ltd.",CMP-BAT-0338,Li-ion battery pack 239,6724,PC,60.55,1,CNY,"56,548.84",FCA,TWTPE,MER-3PL-PL-02,2025-01-15,P103,OPEN
4500087953,00010,ZNB,2024-11-30,0000108294,Foshan Ridge Polymer Corporation,CMP-PCB-0100,main logic board assembly 001 - expedite,2376,PC,"9,166,700.00",1000,JPY,"USD 140,516.64",DDP,KRPUS,MER-DC-SG-01,2025-01-21,P108,CLOSED
4500087953,00020,ZNB,2024-11-30,0000108294,Foshan Ridge Polymer Corporation,CMP-PCB-0300,main logic board assembly 201,17381,EA,"583,265.00",100,JPY,"USD 654,047.03",DDP,KRPUS,MER-3PL-US-01,2025-01-21,P108,CLOSED
4500087953,00030,ZNB,2024-11-30,0000108294,Foshan Ridge Polymer Corporation,CMP-PCB-0501,main logic board assembly 402,18266,EA,"56,373.50",10,JPY,"USD 664,334.42",DDP,KRPUS,MER-3PL-PL-02,2025-01-21,P108,OPEN
4500087957,00010,NB,2024-12-05,0000105006,Kunshan Polymer Corporation,CMP-PCB-0252,main logic board assembly 153,5933,EA,"497,240.00",100,JPY,"190,330.64",DAP,TWTPE,MER-3PL-US-01,2025-01-27,P102,CLOSED
4500087957,00020,NB,2024-12-05,0000105006,Kunshan Polymer Corporation,CMP-PCB-0453,main logic board assembly 354,7676,EA,"5,818,700.00",1000,JPY,"288,157.04",DAP,TWTPE,MER-3PL-PL-02,2025-01-27,P102,CANCELLED
4500087957,00030,NB,2024-12-05,0000105006,Kunshan Polymer Corporation,CMP-PCB-0252,main logic board assembly 153,3763,PC,"4,972,400.00",1000,JPY,"120,717.04",DAP,TWTPE,MER-3PL-MY-03,2025-01-27,P102,CLOSED
4500087962,00010,NB,2024-12-10,0000114048,Chengdu Skylark Display Joint Stock Company,CMP-ENC-0334,machined housing 235,16626,EA,10.26,1,USD,"170,582.76",FOB,KRPUS,MER-3PL-PL-02,2025-02-02,P105,CLOSED
4500087962,00020,NB,2024-12-10,0000114048,Chengdu Skylark Display Joint Stock Company,CMP-ENC-0134,machined housing 035,2489,EA,2.60,1,USD,"USD 6,471.40",FOB,KRPUS,MER-3PL-MY-03,2025-02-02,P105,CANCELLED
4500087962,00030,NB,2024-12-10,0000114048,Chengdu Skylark Display Joint Stock Company,CMP-ENC-0334,machined housing 235,18679,EA,10.26,1,USD,"USD 191,646.54",FOB,KRPUS,MER-DC-US-01,2025-02-02,P105,CLOSED
4500087962,00040,NB,2024-12-10,0000114048,Chengdu Skylark Display Joint Stock Company,CMP-ENC-0134,machined housing 035,12827,EA,2.60,1,USD,"USD 33,350.20",FOB,KRPUS,MER-DC-US-02,2025-02-02,P105,CLOSED
4500087965,00010,NB,2024-12-15,0000106513,"Gumi Electronics Industry Co., Ltd.",CMP-DSP-0299,OLED display module 200,32,KPC,"52,401.60",100,CNY,"2,328,960.00",FOB,CNSHA,MER-3PL-MY-03,2025-02-08,P105,CLOSED
4500087965,00020,NB,2024-12-15,0000106513,"Gumi Electronics Industry Co., Ltd.",CMP-DSP-0299,OLED display module 200 - expedite,43,KPC,"524,016.00",1000,CNY,"3,129,540.00",FOB,CNSHA,MER-DC-US-01,2025-02-08,P105,OPEN
4500087972,00010,NB,2024-12-20,0000127748,"LONG AN PRECISION INDUSTRY CO., LTD.",CMP-BAT-0434,Li-ion battery pack 335,8931,EA,626.40,10,CNY,"77,699.70",FOB,CNXMN,MER-DC-US-01,2025-02-14,P107,CLOSED
4500087972,00020,NB,2024-12-20,0000127748,Long An Precision Industry Co. Ltd,CMP-BAT-0234,Li-ion battery pack 135,16851,EA,450.72,10,CNY,"105,487.26",FOB,CNXMN,MER-DC-US-02,2025-02-14,P107,OPEN
4500087972,00030,NB,2024-12-20,0000127748,"LONG AN PRECISION INDUSTRY CO., LTD.",CMP-BAT-0434,Li-ion battery pack 335,7934,EA,62.64,1,CNY,"69,025.80",FOB,CNXMN,MER-DC-US-03,2025-02-14,P107,OPEN
4500087977,00010,NB,2024-12-25,0000109938,Shaoxing Polymer Industrial Corp.,MRO-GEN-0722,maintenance supply item 22,7032,EA,"11,546.88",1,TWD,"2,537,426.88",CIF,TWTPE,MER-DC-US-02,2025-02-20,P103,CLOSED
4500087977,00020,NB,2024-12-25,0000109938,Shaoxing Polymer Industrial Corp.,CMP-ADH-0224,structural adhesive 125,12746,PC,"33,920.00",1000,TWD,"13,510.76",CIF,TWTPE,MER-DC-US-03,2025-02-20,P103,CLOSED
4500087980,00010,NB,2024-12-30,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0484,OLED display module 385,11044,EA,219.46,1,CNY,"336,621.12",FCA,CNYTN,MER-DC-US-03,2025-02-26,P106,CLOSED
4500087980,00020,NB,2024-12-30,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0283,OLED display module 176,506,EA,"4,769.28",10,CNY,"33,517.44",FCA,CNYTN,MER-DC-US-04,2025-02-26,P106,CANCELLED
4500087980,00030,NB,2024-12-30,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0484,OLED display module 385,9054,EA,"2,194.56",10,CNY,"275,965.92",FCA,CNYTN,MER-DC-US-05,2025-02-26,P106,CANCELLED
4500087980,00040,NB,2024-12-30,0000105417,"Nagoya Metalworks Industry Co., Ltd.",CMP-DSP-0283,OLED display module 176,36,KPC,"4,769.28",10,CNY,"2,384,640.00",FCA,CNYTN,MER-DC-US-06,2025-02-26,P106,CLOSED
4500087983,00010,ZNB,2025-01-04,0000118021,Kobe Mira Electronics Industrial Corp.,CMP-FST-0167,torx screw 068,8796,EA,2.80,10,USD,"2,462.88",DDP,CNSHA,MER-DC-US-04,2025-03-04,P108,OPEN
4500087983,00020,ZNB,2025-01-04,0000118021,Kobe Mira Electronics Industrial Corp.,CMP-FST-0367,torx screw 268,14773,PC,0.18,1,USD,"2,659.14",DDP,CNSHA,MER-DC-US-05,2025-03-04,P108,CLOSED
4500087987,00010,NB,2025-01-09,0000107472,Qingdao Pearl Display Joint Stock Company,CMP-ENC-0438,machined housing 339,10339,EA,10.19,1,USD,"105,354.41",FOB,CNXMN,MER-DC-US-05,2025-03-10,P104,OPEN
4500087987,00020,NB,2025-01-09,0000107472,Qingdao Pearl Display Joint Stock Company,CMP-ENC-0238,machined housing 131,6813,EA,"4,520.00",1000,USD,"USD 30,794.76",FOB,CNXMN,MER-DC-US-06,2025-03-10,P104,CANCELLED
4500087990,00010,NB,2025-01-14,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-DSP-0451,6.7-inch OLED display module,2906,EA,300.96,1,CNY,"121,470.80",DAP,JPNGO,MER-DC-US-06,2025-03-16,P102,OPEN
4500087990,00020,NB,2025-01-14,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-BAT-0298,Li-ion battery pack 199,16076,PC,"9,021.60",100,CNY,"201,432.28",DAP,JPNGO,MER-DC-NL-01,2025-03-16,P102,CLOSED
4500087990,00030,NB,2025-01-14,0000104732,"Hailong Precision Industry Co., Ltd.",CMP-BAT-0499,Li-ion battery pack 400,8131,EA,"47,088.00",1000,CNY,"USD 53,176.74",DAP,JPNGO,MER-DC-DE-01,2025-03-16,P102,CANCELLED
4500087995,00010,NB,2025-01-19,0000112267,Nantong Circuit Inc.,CMP-CAM-0333,camera module 234,16698,EA,"3,764.00",100,USD,"USD 628,512.72",FCA,TWTPE,MER-DC-NL-01,2025-03-22,P103,CLOSED
4500087995,00020,NB,2025-01-19,0000112267,Nantong Circuit Inc.,CMP-CAM-0133,camera module 034,17207,PC,101.30,10,USD,"174,306.91",FCA,TWTPE,MER-DC-DE-01,2025-03-22,P103,CLOSED
4500088000,00010,NB,2025-01-24,0000105965,Hanoi Lotus Acoustics Industrial Corp.,MRO-GEN-0721,maintenance supply item 21,14826,EA,"1,063,040.00",100,TWD,"USD 4,925,197.20",DDP,KRPUS,MER-DC-DE-01,2025-03-28,P102,CLOSED
4500088000,00020,NB,2025-01-24,0000105965,Hanoi Lotus Acoustics Industrial Corp.,CMP-FST-0191,torx screw 092,4338,EA,864.00,100,TWD,"1,171.26",DDP,KRPUS,MER-DC-CN-01,2025-03-28,P102,CLOSED
4500088000,00030,NB,2025-01-24,0000105965,Hanoi Lotus Acoustics Industrial Corp.,CMP-FST-0391,torx screw 284 - expedite,10358,EA,192.00,100,TWD,USD 621.48,DDP,KRPUS,MER-DC-CN-02,2025-03-28,P102,CANCELLED
4500088000,00040,NB,2025-01-24,0000105965,Hanoi Lotus Acoustics Industrial Corp.,MRO-GEN-0721,maintenance supply item 21 - expedite,19793,EA,"10,630.40",1,TWD,"USD 6,575,234.60",DDP,KRPUS,MER-DC-JP-01,2025-03-28,P102,CANCELLED
4500088007,00010,NB,2025-01-29,0000123364,Kaohsiung Optics Industry Co. Ltd,CMP-BAT-0370,Li-ion battery pack 271,3311,EA,987.84,10,CNY,"USD 45,426.92",FOB,CNXMN,MER-DC-CN-01,2025-04-03,P103,CLOSED
4500088007,00020,NB,2025-01-29,0000123364,Kaohsiung Optics Industry Co Ltd,CMP-BAT-0370,Li-ion battery pack 271 - expedite,3311,EA,987.84,10,CNY,"USD 45,426.92",FOB,CNXMN,MER-DC-CN-02,2025-04-03,P103,OPEN
4500088007,00030,NB,2025-01-29,0000123364,Kaohsiung Optics Industry Co. Ltd,CMP-BAT-0370,Li-ion battery pack 271,16191,EA,"9,878.40",100,CNY,"222,140.52",FOB,CNXMN,MER-DC-JP-01,2025-04-03,P103,CLOSED
4500088014,00010,NB,2025-02-03,0000108842,Binh Duong Microsystems Industrial Corp.,CMP-ADH-0208,structural adhesive 109,34,KPC,"75,200.00",1000,TWD,"USD 79,900.00",CIF,TWTPE,MER-DC-CN-02,2025-04-09,P106,CLOSED
4500088014,00020,NB,2025-02-03,0000108842,Binh Duong Microsystems Industrial Corp.,CMP-ADH-0408,structural adhesive 309,10171,EA,79.04,1,TWD,"USD 25,122.37",CIF,TWTPE,MER-DC-JP-01,2025-04-09,P106,CANCELLED
4500088014,00030,NB,2025-02-03,0000108842,Binh Duong Microsystems Industrial Corp.,CMP-ADH-0408,structural adhesive 309,10171,EA,79.04,1,TWD,"USD 25,122.37",CIF,TWTPE,MER-DC-GB-01,2025-04-09,P106,CANCELLED
4500088022,00010,ZNB,2025-02-08,0000105143,"Volta Energy Co., Ltd.",CMP-CBL-0129,flex ribbon cable 030,15962,PC,"2,200.00",1000,USD,"USD 35,116.40",FCA,TWTPE,MER-DC-JP-01,2025-04-15,P106,CLOSED
4500088022,00020,ZNB,2025-02-08,0000105143,"Volta Energy Co., Ltd.",CMP-BAT-0118,Li-ion battery pack 4500mAh,4468,EA,940.00,100,USD,"USD 41,999.20",FCA,TWTPE,MER-DC-GB-01,2025-04-15,P106,CANCELLED
4500088022,00030,ZNB,2025-02-08,0000105143,"Volta Energy Co., Ltd.",MRO-GEN-0707,maintenance supply item 07 - expedite,2371,EA,256.35,1,USD,"USD 607,805.85",FCA,TWTPE,MER-DC-MX-01,2025-04-15,P106,OPEN
4500088022,00040,ZNB,2025-02-08,0000105143,"Volta Energy Co., Ltd.",CMP-BAT-0118,Li-ion battery pack 4500mAh,15384,EA,94.00,10,USD,"144,609.60",FCA,TWTPE,MER-DC-SG-01,2025-04-15,P106,OPEN
4500088029,00010,NB,2025-02-13,0000115418,Zhuhai Coral Microsystems Industrial Corp.,CMP-ADH-0104,structural adhesive 005,10647,EA,"3,050.00",1000,USD,"32,473.35",DAP,JPNGO,MER-DC-GB-01,2025-04-21,P100,CLOSED
4500088029,00020,NB,2025-02-13,0000115418,Zhuhai Coral Microsystems Industrial Corp.,CMP-ADH-0304,structural adhesive 205,21,KPC,3.95,1,USD,"82,950.00",DAP,JPNGO,MER-DC-MX-01,2025-04-21,P100,CLOSED
4500088029,00030,NB,2025-02-13,0000115418,Zhuhai Coral Microsystems Industrial Corp.,CMP-ADH-0505,structural adhesive 406,6978,EA,115.00,100,USD,"USD 8,024.70",DAP,JPNGO,MER-DC-SG-01,2025-04-21,P100,OPEN
4500088036,00010,NB,2025-02-18,0000106787,Xiamen Harbor Energy Inc.,CMP-CAM-0454,camera module 355 - expedite,2796,PC,"37,110.00",1000,USD,"103,759.56",CIF,CNYTN,MER-DC-MX-01,2025-04-27,P100,CLOSED
4500088036,00020,NB,2025-02-18,0000106787,Xiamen Harbor Energy Inc.,CMP-CAM-0253,camera module 154,14211,EA,"4,033.00",100,USD,"573,129.63",CIF,CNYTN,MER-DC-SG-01,2025-04-27,P100,OPEN
4500088036,00030,NB,2025-02-18,0000106787,Xiamen Harbor Energy Inc.,CMP-CAM-0454,camera module 355,15433,PC,37.11,1,USD,"572,718.63",CIF,CNYTN,MER-3PL-US-01,2025-04-27,P100,CLOSED
4500088036,00040,NB,2025-02-18,0000106787,Xiamen Harbor Energy Inc.,CMP-CAM-0253,camera module 154,18769,EA,403.30,10,USD,"USD 756,953.77",CIF,CNYTN,MER-3PL-PL-02,2025-04-27,P100,CLOSED
